DILIrank_ID,Compound_SMILES,DILI_Concern,Simplified_DILI_Concern,DILI-c_MLP_Predicted_Simplified_DILI_Concern,DILI_Severity,Simplified_DILI_Severity,DILI-s_MLP_Predicted_Simplified_DILI_Severity
zonisamide,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,2,Low-DILI-Severity,Moderate-High-DILI-Severity
aceclofenac,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
alendronate,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
aliskiren,CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
amphetamine,CC(CC1=CC=CC=C1)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
benzonatate,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
chlorcyclizine,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
deferoxamine,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
entacapone,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
fluorouracil,C1=C(C(=O)NC(=O)N1)F,vLess-DILI-Concern,Low-DILI-Concern,High-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
fospropofol,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)([O-])[O-].[Na+].[Na+],vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ketamine,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
metformin,CN(C)C(=N)N=C(N)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
metronidazole,CC1=NC=C(N1CCO)[N+](=O)[O-],vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,3,Moderate-High-DILI-Severity,Moderate-High-DILI-Severity
mitomycin,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
phentermine,CC(C)(CC1=CC=CC=C1)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
prasugrel hydrochloride,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pregabalin,CC(C)C[C@@H](CC(=O)O)CN,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sulfamethizole,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
tamsulosin,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
vancomycin,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H](C(C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
zoledronate,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,vLess-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
acetylcholine chloride,CC(=O)OCC[N+](C)(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
adenosine,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
alfentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
almotriptan,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
alvimopan,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](CC3=CC=CC=C3)C(=O)NCC(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
amifostine,C(CN)CNCCSP(=O)(O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
amikacin,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
aminocaproic acid,C(CCC(=O)O)CCN,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
aminohippurate,C1=CC(=CC=C1C(=O)NCC(=O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
aminophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ammonium chloride,[NH4+].[Cl-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
apomorphine,CN1CCC2=CC=CC3=C2[C@H]1CC4=C3C(=C(C=C4)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
argatroban,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NC[C@@H](C3)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
Argipressin,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
atracurium,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
atropine,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
bacitracin,CCC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H](C(C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2CN=C(S2)[C@H](C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
bendamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
benzphetamine,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
benztropine,CN1[C@@H]2CC[C@@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
benzylpenicilloyl polylysine,CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
betaine,C[N+](C)(C)CC(=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
bethanechol,CC(C[N+](C)(C)C)OC(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
biperiden,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
bisacodyl,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
bivalirudin,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](CC6=CC=CC=C6)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
brompheniramine,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
budesonide,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
butorphanol,C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
calcitriol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
calcium acetate,CC(=O)[O-].CC(=O)[O-].[Ca+2],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
carbinoxamine,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
carboprost tromethamine,CCCCC[C@@](C)(/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C/CCCC(=O)O)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
carisoprodol,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
chloramphenicol,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
chlorpheniramine,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cinacalcet,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
cisatracurium besylate,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
clemastine,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
clevidipine,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
codeine,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
colistimethate,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
conivaptan,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
corticorelin ovine triflutate,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
corticotropin,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cortisone acetate,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cosyntropin,CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C(CO)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cupric chloride,Cl[Cu]Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
cyanocobalamin,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3C(C([C@@H](O3)CO)OP(=O)(O)OC(C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
darifenacin,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
dexbrompheniramine,CN(C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dexchlorpheniramine,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dexpanthenol,CC(C)(CO)C(C(=O)NCCCO)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dextroamphetamine,C[C@@H](CC1=CC=CC=C1)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dextromethorphan,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dextrose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
diatrizoate,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dichlorphenamide,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
diethylpropion,CCN(CC)C(C)C(=O)C1=CC=CC=C1,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
digoxin,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
dihydroergotamine,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dimenhydrinate,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
