DILIrank_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
phenoxypropazine,-10.11215561,-10.33742462,-2.90581244,-1.892548208,10.76763931,0.732530946,5.258642886,-4.885051269,1.520439451,3.65666074,-4.650141199,1.412293385,-0.314674131,-1.151862946,-2.660316861,-0.860291112,-0.38561756,-0.065911538,-1.74564418,0.44758268,-1.492265496,0.015917989,-2.457371711,-1.778175856,-1.198642746,0.281456189,-1.638645915,-0.886607694,-2.292417357,0.144852891,0.44384149,-0.224844215,1.381077839,-0.326569164,-0.742581265,-1.742894382,-0.646703164,0.556540901,1.059722249,0.394988718,1.675436382,0.100432021,-0.251525188,0.765532159,-0.777517822,-0.221542913,1.531148861,-0.046883134,-0.279527131,-0.219605587
pipamazine,-17.62074397,5.394846272,-6.311186032,-0.997373481,0.766705622,0.993144494,-5.893990838,7.567114034,-0.71983522,1.198102148,-2.335351186,0.762984703,-1.572834715,1.50339889,4.181230127,-0.076740215,-1.259801311,0.427000749,-1.463994432,2.735252798,-1.96674024,-2.934977434,1.402367036,0.617224484,0.772394329,-0.310904666,-0.436514201,2.136242052,0.416099591,0.22813104,-0.15558452,-1.133065008,2.043138271,-1.437608765,-2.162511303,-1.171044413,2.956557041,-0.809480563,-1.082211185,-0.467799223,0.96285184,-2.700361095,-0.021062902,0.971937245,-1.032987867,1.246050191,-0.864808748,-0.343936275,0.807620772,0.190813129
pirprofen,-10.19605556,0.986604715,5.878359302,4.382111831,5.353135046,2.608207897,-1.080879102,1.169685389,3.443444747,-3.89120829,-3.977825734,-1.634453431,0.314157685,1.967540793,3.54225456,1.018176338,-2.207315105,1.03089334,-3.136293466,-0.589736043,-0.607715313,-0.69800997,1.480726893,1.357706795,-1.501354738,2.059316853,1.180610596,-0.187006733,0.532334306,-0.386802014,0.313189367,0.057378423,-1.241278354,0.439749149,-0.037204973,0.827406773,-1.321245922,0.340163878,-0.392907167,0.865138074,-0.516463076,-0.907630003,0.363184428,-1.181001826,-0.404056185,-0.451938107,1.269002308,-1.001593258,0.874651452,-0.327527267
sitaxsentan,-1.390928969,0.8429253,4.100833888,5.937746642,-6.662877191,0.291145345,-2.054471564,-2.158039863,-2.41136699,-1.472631481,-1.946986843,2.765151945,-2.821097301,0.482904643,0.241628301,0.810906241,-1.512953504,1.547533499,1.787616722,1.70361322,-3.123340851,-2.553807677,-1.650575725,0.971373299,1.845213576,-0.257484584,-0.550184009,-2.415298753,1.699217433,0.938756638,-0.65367784,-0.115555476,-1.352314207,1.949744477,0.342223646,1.157434445,-2.012694119,1.160607324,1.807841426,-0.512759936,-0.003999992,0.200114756,0.290019369,1.436396722,-1.456932033,0.66826201,0.689856395,-0.041215834,-0.912228163,1.086435
sulcotidil,-0.3619531,-7.526162499,5.948641403,-5.256254327,2.641657977,-10.07091408,-0.017206893,0.309323582,5.719983417,0.587028973,2.437813463,1.297438923,-2.392308081,3.431844332,-1.626796478,0.425465296,-2.707146697,0.705675075,-1.92596597,-0.941887281,-0.880736698,1.759284909,-2.780071024,2.820208022,-2.783878843,-0.040003194,1.987395993,-0.547184638,-0.885114391,0.303286491,-0.893253982,2.947758906,2.718659842,-1.650155549,-0.048100844,-0.031823703,-1.736772638,0.39812047,-2.750249415,0.88448545,-1.000985782,0.760237002,0.206045827,-1.48931765,0.540074712,1.373908217,-0.953745546,0.202682046,-0.314074902,-0.383075685
sulfacarbamide,-4.400129312,-6.34842092,7.128274342,4.110282037,1.210299672,8.333161735,-1.341633359,-0.973883175,0.27916696,-5.047785419,1.14847037,12.75897183,0.218778988,-1.002596658,-0.713235329,4.399412092,0.980840704,-1.982801674,1.418449452,2.870370527,-2.091363076,-1.234822525,-2.533828328,2.693262176,1.158527307,1.038543855,0.930344952,-2.320718444,-0.623431514,0.771487027,-0.21513448,1.379555739,3.204701312,0.37099731,0.900376917,-0.584151712,2.175581894,-1.220837298,-0.188035062,-0.737184513,-1.366015699,-0.020671888,0.569825648,-1.112409179,1.566675294,-0.293862499,-0.557200326,0.502767065,0.927722597,1.441821899
sulfathiazole,-6.142058034,-8.139832125,0.043910345,8.801591634,-1.180947882,5.839525397,0.377550891,-0.957188484,0.232536645,-2.328977532,2.857477691,11.31920161,1.373982294,0.204751761,-2.188279355,2.463163033,-0.176161001,-0.647666342,2.188759575,3.105879514,-1.268405422,-1.016808946,-3.059327336,2.610768006,0.57182337,2.179255129,2.636944986,-0.896114417,0.104368855,0.106911765,-0.398921822,2.097319192,2.300064562,0.298934679,0.339711253,-1.385781225,1.200170666,-1.26113734,0.135601613,-1.387904273,-0.675052202,-0.026003881,0.65763727,-0.044274303,1.922905207,-0.49861342,-1.380851311,0.598912241,-0.163502847,1.020227213
ticrynafen,-11.51883678,-2.251948952,6.789949307,1.901584434,-1.631529519,4.583587349,-0.701520374,0.92499647,-1.348984314,-4.311829996,-2.401615214,0.404585945,-2.024815438,-0.49059448,1.667543466,-2.827794231,0.946642165,1.260635932,-3.157448996,1.092155113,2.181119394,-1.170218913,0.677114042,-0.747537893,0.243314553,-1.083824047,1.736710794,0.186624336,1.512949209,-1.474733527,-0.263282387,-1.082178187,0.42773115,0.347008678,0.945400496,-2.48299197,0.252306492,-1.407491631,1.017469332,0.035905071,-0.892706367,0.758765834,-0.461553911,-0.063834441,-0.86184691,-1.343635626,-0.582012851,1.141629291,-2.274716068,-0.524802286
tilbroquinol,-4.415836975,-4.899052102,-0.250362287,13.37466095,-0.41214968,-0.730561825,2.115975194,-2.680076668,3.068495604,-0.101052186,-1.084544614,-1.750819265,0.014744653,-1.115531228,-0.075033946,-1.903133874,-1.830005278,-0.15568233,3.410557266,0.15622887,2.049253325,-1.30423837,-0.492474509,0.301894532,-0.810480473,0.559506564,0.783363146,1.632852904,1.149421286,-1.708255882,-1.167860231,2.551674555,-1.378797587,-0.099806744,-1.011949026,-0.648723494,-1.212093452,-0.857975319,0.467991768,-1.064898624,0.222933866,0.729988846,-0.539654881,2.1394436,0.874840536,0.42267201,0.017731019,-1.519349667,-2.030297775,0.407846519
tolrestat,-13.04253057,-1.753720596,6.439335925,1.953428327,-1.061189663,-1.533360802,-1.110685481,-1.415841199,-1.616110752,-3.969920293,-2.177619661,-1.097525663,-0.009633142,-2.239836698,0.289386554,-2.889767241,0.896128624,1.673380135,1.137433154,-2.066147464,-0.810156437,2.748881473,2.475104195,-0.649647929,0.945068712,0.887392219,1.096611175,1.674382258,1.033870274,-1.055461392,1.458607615,-0.897724481,2.728237585,1.552313911,1.145053113,-0.81858729,2.358074031,-0.741848342,0.862474421,1.178390861,-0.670741775,0.838909311,-0.860826854,-1.509424248,-0.471507027,-1.589654845,0.361185099,0.499416265,-2.743520738,-0.351110059
triacetyldiphenolisatin,-12.86870658,-0.285417233,-2.282721541,-4.779477074,-7.224602937,2.714402721,-0.907715501,-3.826615165,-5.724099962,-3.945859244,1.859853068,-1.980507954,1.90182266,0.828247273,-1.428560308,1.006775035,2.838874227,0.544869622,-0.707715701,-0.204332456,2.724060511,1.353358913,-0.153485586,-0.057050977,-0.412064796,-0.829054009,-3.390898546,-0.111537505,-2.662520674,-0.821846928,0.945455061,1.225793914,-0.647239385,0.449939711,-1.161428189,-1.22763505,-0.39373711,-1.298628338,0.416193058,0.24318229,1.965865349,0.001167128,-0.029399448,0.097280445,-1.317778189,0.382085829,0.851380188,-0.324600765,1.783689553,-1.68377772
xenazoic acid,-19.16785674,-4.186023987,0.310846076,-6.859038022,-3.321343794,4.316677265,0.830765622,1.151376263,-3.335368701,-4.394351028,1.886980481,-1.774750376,3.132817018,-0.880359522,-1.356905472,-0.361151025,0.896151144,0.448827048,0.111612498,-1.517284443,1.295995999,0.976717392,-0.730155439,0.294312615,-0.463511352,-1.665238716,-0.544426691,-0.728234644,-2.375528828,0.344356561,0.247527935,1.897086112,-1.283308195,-0.355059447,-1.041969361,-0.755901901,-1.677926052,0.349847466,0.908235795,0.204282083,-0.012674605,-0.104725171,1.173326807,-0.862140341,-0.021617433,-0.726172761,0.729644269,0.725384803,-1.335190118,-1.217084299
ximelagatran,-3.737183231,10.65137364,4.740646279,-8.446910065,1.421379104,1.863727103,-4.891256385,3.491169328,3.91873054,0.694346651,-2.042996117,6.900384418,2.920714941,1.190299123,-2.836871995,0.588697538,0.88004937,-0.812588918,0.969070987,-0.886457466,3.105724324,0.914203242,0.360642302,-1.707778325,1.589961601,-1.287145721,-0.614893354,-1.251397686,-0.92346511,-1.025716971,-0.866234738,-0.990876313,-0.912132297,-2.129871027,-0.598009412,-0.023700014,1.001175909,0.16231944,0.689663864,1.27408483,-0.125301937,0.044440846,0.07950309,-0.343186286,1.080261657,1.084152869,-0.331797627,-0.708944925,-0.158899912,0.354818719
zimelidine,-10.43144461,-8.480061159,-2.756003282,3.272040042,1.667125595,-2.560255654,-0.432590424,-1.786103341,-1.45933422,-3.190210238,3.229780539,2.173881755,2.79407534,1.991790185,2.79051758,-1.046065449,-0.656545483,-2.539565309,4.464487747,-1.266788873,3.074687271,2.235218625,0.669242059,-0.87149074,-0.381737967,1.930657562,-1.036292225,-0.019114344,0.197629513,-0.519470232,-0.786404979,0.729919442,0.229796422,0.523636625,-2.239812999,-0.845700203,-0.01304558,-0.887379642,0.999151536,-1.863748671,-0.777524851,1.000564758,0.706696815,1.600856333,-0.920079585,0.043040361,-0.651984048,-0.588156184,-1.854020831,-1.355070859
aplaviroc ,-9.610934523,12.35540427,-0.815743202,-5.854566805,-3.717682225,-1.792002528,-4.772183069,5.716665144,1.469493657,-2.446589593,0.80726266,1.20499945,2.38307371,0.148763746,-2.485576522,2.107868428,0.975071865,-0.2346623,-0.720630208,0.11726589,1.415890235,3.008310149,-1.629012018,-3.472249084,-0.959099827,-1.12196633,-0.919439408,-0.210846209,-0.87756241,-1.192624529,0.218026196,2.716550264,-0.784106903,-1.147788321,0.135726799,-0.427290405,-0.118985484,-0.330283311,-0.395938521,0.88313813,1.114483388,-0.937796724,0.344967196,-0.564556526,-1.677209821,0.342267783,0.185274156,-0.431056637,0.006212338,-0.297258802
dermatan,25.68452241,2.081891073,3.324176136,-5.616408816,-3.289258509,1.415732027,12.72883863,4.200386534,-8.978500238,-2.99640479,-4.280075507,5.942403252,-0.34459071,0.72012689,1.269302726,2.301794821,0.347097954,4.508018477,2.595071743,-2.067910285,0.294929377,-3.674133131,0.235179189,-0.152708411,0.472834625,0.654877008,-1.843682891,2.213873411,-0.376448274,-2.692389684,0.256394923,0.179588479,0.121077108,-0.572813507,1.075936538,1.839492077,-0.906131972,1.745748735,-1.016100889,-1.59775926,0.217153477,0.758731629,-1.202214558,-0.217579367,-1.26188442,-0.538030523,-0.731108813,-0.258091772,1.024968881,-0.925975382
falnidamol ,-2.761238375,4.97262056,-6.329638793,10.30921199,-3.593013803,0.453326919,-4.275781753,1.077287316,2.247319923,2.032974339,-3.872974806,1.108559487,1.65363218,0.950331428,-1.101030458,-2.539587634,-4.593057604,2.142832631,1.609125038,-0.719380255,0.27583434,-0.286385201,-0.573908926,2.449304477,-0.462183329,0.537722158,-0.260875819,-0.59545392,-1.148349284,1.33944514,-0.392954157,-1.649426882,-1.342642678,-0.307172095,0.736061581,0.788524273,-0.528336695,0.582914709,-1.498611605,0.166695019,0.673366652,0.437953723,-0.155541443,0.325929221,0.90846477,-0.444241213,1.414768884,1.552655658,-0.415965557,0.765837444
fialuridine,15.81992608,5.436942793,1.814735815,8.024208895,-1.560745302,1.660121159,10.73269989,6.287080626,-1.071870134,4.034829611,4.001351311,-1.061849237,0.217890247,-1.898939151,1.76227771,2.436151743,3.691167748,2.690546208,-3.381045219,-4.548949939,0.176478585,1.588901183,0.040578289,0.428067267,0.423098847,-0.56932308,-2.030618366,-3.972973862,2.640264195,-2.424758677,-1.058574662,0.934149538,0.972965268,0.910263154,-1.811076769,-1.867378556,2.963618576,1.617973675,0.623535196,-0.461982762,1.249188944,1.765440625,-0.098034035,-2.535931315,-0.472164999,3.599161892,-0.479615791,-1.35680189,0.064610149,-0.802405566
fiduxosin ,-10.29177505,3.747403417,-6.616746229,-0.743483098,-6.981622916,-1.355848584,0.177528573,2.057437754,-2.896024794,4.780179196,0.291958095,-1.591957164,-0.097768572,-1.972406557,-1.368544128,-0.045808251,0.625382541,-0.836987619,-0.721546663,0.749308679,-0.807039385,0.457760188,-2.880909524,-0.408564848,-0.180895822,0.868734695,0.345403119,0.062226654,0.416858823,1.687484138,-0.750499699,-0.284160428,0.025212617,0.87223615,-0.132686824,0.730074036,0.012485481,-0.197677302,-1.443686411,0.031089277,0.094462612,-0.021562864,-0.835694952,-0.230308791,-0.018441756,0.051229009,-0.9895891,0.223613064,-0.563019682,-0.522011662
pafuramidine ,-4.679840187,-5.641866706,-3.898104759,1.480883143,-5.878441976,-0.034561321,-1.277486912,-1.689568861,-3.69016063,-6.083525045,0.286885274,0.534778096,3.575309808,0.964744246,-0.946591366,-1.73202572,3.00189342,-2.93235151,-0.266974034,-0.942049566,0.617116612,1.700712445,-1.479456872,0.046106173,0.391963236,-1.057310813,-2.75624824,-0.467669984,-3.084368903,0.720386785,0.408152059,1.316471298,0.445094811,-0.767971289,-1.943191852,-1.305848707,-1.335306926,-0.900074025,1.53904827,2.018960318,-0.859123328,-0.614551444,1.566438729,0.517059291,-0.2618065,0.349367163,0.58747747,1.038268596,-1.233781451,-1.614150345
pralnacasan ,-9.688927945,13.19728537,-1.851754073,-3.354390356,-3.963210208,3.57738953,-0.052150144,-0.433593214,-0.322682938,2.879722554,-1.376175667,2.013923694,0.213073977,-0.114786822,-0.425997876,0.44461428,-1.70709117,0.568188201,1.384357258,-0.939725191,1.412032542,-0.074973409,-0.631907546,-0.574131058,1.058241659,1.138535883,-0.386719677,1.34820211,-0.071428203,0.309455995,-0.940499834,0.419966272,-1.453598833,-1.115383587,0.253285979,-2.163484049,0.822214404,0.470510536,0.896189661,-0.55476592,0.729697492,1.369722622,0.217236416,1.426915345,0.909207909,0.17877423,-1.620359347,-0.577882735,0.270983286,-0.336086764
tasosartan,-12.619572,-0.454662071,-7.006736967,3.393251468,-6.402738104,-0.562430562,-0.97389488,0.251780389,-1.702761056,0.90126863,2.356347721,-2.576661039,0.771602831,-0.732288715,-0.180088168,-0.074985903,-2.437710756,-1.972532673,0.515839906,-0.566666704,0.309611592,0.924674293,-5.093750504,-1.354281259,2.238992272,-1.719514272,-0.586421163,-0.411374527,-0.537131778,-1.466648222,-1.191538157,-1.219101398,-0.190799153,-1.589385739,1.481744698,3.882423687,-1.472903563,-1.617222734,0.157386977,0.646490235,2.337548663,-0.184228664,0.487483452,-1.999998977,-0.707163335,0.074939102,0.229549793,1.767617022,2.221874913,-0.833502067
acitretin,10.38976868,-0.556978605,6.68772264,2.385117779,-3.002873309,-1.85012921,-3.35666232,-6.523566757,-3.919628364,-2.446345871,-2.059896778,-5.879667013,1.360627276,0.740967159,0.545144991,-2.712978111,2.72592788,-0.582851493,0.959385235,0.140579726,1.646486314,-2.495844603,0.951748481,3.536417018,-0.2517103,-3.358537575,4.376728203,-0.246356119,2.726768923,-4.913883386,-0.165686025,0.454418552,3.632795196,4.901619396,-2.847945032,1.252836115,-2.918290802,1.197604576,2.119231349,1.12007621,1.155059063,-0.091706865,-0.633706139,0.079908904,-0.111828439,-1.093519323,-0.148576612,-0.393597387,1.732539005,-0.228083907
amiodarone,-10.69505039,-2.883783445,3.287563907,-2.996488123,-4.424478675,-6.815184361,-2.749200989,-0.46159103,-2.675430472,1.205747742,-0.95248947,-1.477468617,-5.774165801,-5.051630109,1.315382167,-3.266123344,-0.795614856,-0.129287208,1.556599866,-0.286855048,-0.998553854,0.152573806,-0.329054011,-0.768979735,-1.731062302,-0.034899715,-2.772357852,-2.090502356,-0.214481817,-0.854327415,-0.192149893,4.318769828,-2.020721447,-1.618782953,0.259935372,-2.462236275,-1.160593223,2.019256779,1.061805215,0.479237478,1.804604209,-1.109498496,0.446671439,-0.031831866,-1.252728159,-1.251054981,-1.533747077,-1.376419036,0.151413578,0.762698696
bosentan,-10.71165446,-4.082799931,-2.680314627,-0.621013031,-7.274366552,-3.59127738,1.014770018,-1.54562348,-4.33558889,0.495468084,0.819356744,1.064649369,4.077303162,-1.794830971,-4.290864233,-0.377935822,0.468378536,1.312413324,1.453254923,3.122361666,-1.211809804,-0.543757708,-3.200124814,1.901323143,1.962795579,0.524656329,0.722438815,-0.096187093,0.768116596,0.468897703,-0.57084173,0.709699411,-0.284498673,0.816764019,1.232413698,1.040360915,0.77744176,0.070937343,-0.264940223,-0.121150342,-0.077188247,1.496407391,-0.411657278,-0.095992532,-0.105067643,-0.174878694,-1.358653685,1.139314635,-1.745447971,-0.679385053
cytarabine,11.96955107,5.056700383,3.061405648,9.347773665,0.60610773,0.856457843,15.23876833,9.670666529,0.300931978,4.996225948,2.160153644,2.457949726,4.104442774,-2.312741403,3.879005727,-1.604775837,3.275275564,0.462413085,-1.501287766,-1.796808804,0.199603598,1.652956357,-1.600123502,3.717650675,0.845354167,-0.437463206,-4.396569866,-4.399868342,3.427096759,-0.973406031,0.555537647,-0.33399341,2.691607723,0.097335468,-0.203485411,-1.375965127,1.626667917,1.172229122,-0.126734208,-0.410483747,2.097226901,-0.020232922,0.446717665,-2.203605659,0.088004053,2.685653893,-1.072951445,-2.321745498,-0.023498441,-1.821572373
danazol,15.48398076,15.00388616,-5.859991936,4.455113675,7.675918393,-1.770862479,-0.982127949,-4.102947769,1.524509809,-3.027872035,8.125850764,0.726211048,1.902353163,-1.730680919,-1.095680487,-4.314868927,-1.919983858,1.352540825,-0.204398081,0.633123105,-0.511624258,-2.645745353,-0.986885157,-0.958333711,-1.370035028,0.051615948,-0.937019761,0.972327925,-0.524354396,-0.326857823,0.292945313,-1.36791349,-0.058964179,-0.407740124,-0.03052862,-0.301654873,-1.193240878,0.081802418,0.159217921,-0.340987775,-0.408775314,0.383547563,0.695767897,0.146102873,-0.035087795,0.182809214,0.781006619,-0.141875139,-1.647867664,0.204062129
dantrolene,-4.699149436,-1.18905568,-3.797702353,7.488942974,-6.290311891,3.958106511,-0.588834928,-0.579019639,-1.55174136,-2.48010157,3.026200718,0.85362862,-4.014057621,1.25315332,-0.820433234,4.91291879,1.626560228,0.337591235,-1.878445815,-3.795107219,1.700535058,2.588097236,-2.000690629,-2.636259452,0.654738187,-0.160014375,-0.077931369,-0.896713348,2.179870076,1.741434385,1.248481631,-1.402541476,0.995216913,-3.009643896,-2.292800283,0.277486936,-2.770421582,-1.049624685,-0.319923341,3.714278145,-0.095978664,-1.242402043,1.409692917,1.158903524,-0.098470445,-0.17216775,-0.51406334,-1.124166796,0.120400223,-1.395527067
deferasirox,-5.566393848,-1.836777621,-1.315301789,2.275831715,-7.585059402,5.34105037,-0.526948164,0.794318897,-1.433971756,-5.651244646,2.261510187,-2.324243196,-0.072390252,-0.935346857,-0.800080649,2.243115029,-0.010645811,-1.685110638,-0.659543414,-1.513024954,1.322498573,2.397918791,-0.809001696,-1.65987195,-1.18000346,-0.925040699,-0.054179152,-1.467333135,-1.008865785,0.502932733,-1.224747545,0.611722486,-0.303679266,-0.021072851,-0.268090817,0.012472069,0.351148733,-0.131866033,-0.07037486,-0.5295753,-1.128768185,-0.538173407,-0.174682406,0.029214053,-0.810542208,0.50662179,0.537489943,-0.955790565,-0.773604449,0.324314213
felbamate,-9.86928578,-6.423867133,4.068016209,-7.45594122,6.688821353,5.923327697,2.28041993,-2.005573675,-2.481067881,3.351072049,-4.120171444,1.366831465,0.025712809,-2.775219957,-0.473048161,-0.441683772,1.32718413,-1.31627693,-2.86382202,2.473506955,0.18287039,-0.439363947,0.943073721,-1.875227117,0.51879352,0.454478355,-2.325100903,-0.432438378,-0.977487166,0.869818867,2.66373029,0.399040872,0.824997072,-1.274687765,-2.088086141,-0.888534579,0.166461659,-1.456305442,0.089503102,0.801166113,-1.482829239,2.712215015,0.62195917,0.287230207,0.297600147,-0.948096467,-0.04264612,1.091099902,1.417530511,-0.163547661
flutamide,-2.391632098,-3.682581536,9.003214473,4.998528199,2.106694708,0.905060976,-1.675929311,-5.306074587,1.384156803,-2.695713703,-1.080085693,1.236949301,0.099626961,-0.875419062,-2.062796539,3.619289246,-1.654652277,5.652453094,1.225907073,-4.887256646,-3.095299533,3.13061709,4.235424809,1.857011888,-0.126127162,-0.958991713,-0.347284462,2.679875021,1.704520978,3.37364398,3.487310425,-2.043654082,1.641849807,-1.281698513,-1.55254427,0.185657674,0.06155948,-1.289622384,-1.918240779,2.921801877,0.53547499,0.35404411,0.335068127,-0.965685592,-0.439671602,-0.785280803,1.122064926,-3.66581409,-0.53361326,0.275336796
