DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
etidronic acid,-0.8918,0.8901,-0.8581,-0.7483,-0.9639,-0.9951,-0.9726,-0.7545,-0.8473,-0.6987,-0.9061,-0.9047,-0.9222,-0.9186,-0.9595,0.09873,0.09519,-0.9495,-0.8875,0.5282,-0.7701,1.9653
etomidate,0.9908,0.95,0.6275,-0.7386,-0.8567,-0.8597,-0.7918,-0.7947,-0.9117,-0.7671,0.9107,-0.9071,-0.9231,0.5432,0.7959,0.8357,0.09622,-0.8553,-0.7989,-0.8795,-0.5121,2.5459
fenoldopam,0.9972,0.7784,-0.5345,0.8329,-0.9142,-0.8567,-0.6062,-0.8216,-0.7124,-0.5301,-0.713,-0.907,0.8931,-0.9026,-0.8316,0.07436,0.06864,0.8833,-0.7166,-0.9006,-0.9935,2.7788
ferumoxytol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fesoterodine,0.9535,0.5648,0.7699,0.5268,-0.5556,-0.625,0.6025,-0.6853,-0.5151,0.5939,0.6306,-0.7227,0.6255,-0.7334,-0.5718,0.06144,0.09196,0.5602,-0.646,-0.7213,-0.9385,2.4003
fexofenadine,0.7881,-0.8574,0.5,0.8641,-0.6791,-0.8779,-0.5166,-0.836,-0.9116,0.6458,-0.9046,-0.9162,-0.9231,-0.9026,-0.8421,0.09756,0.08469,0.6258,-0.9122,-0.9163,-0.8428,2.3481
flavoxate,0.9851,0.9505,0.5421,0.7553,0.7986,0.8388,0.5166,-0.8398,-0.6898,0.5522,0.9106,-0.9071,0.8932,-0.9026,0.796,0.6708,0.6988,-0.6137,-0.9132,-0.9323,-0.8989,2.2772
fludarabine,-0.5639,0.9233,-0.7128,-0.6729,-0.8877,-0.9758,-0.9454,-0.879,-0.8252,-0.5202,-0.7718,-0.8907,-0.8648,-0.8716,-0.8466,0.09276,0.098,-0.7675,-0.7735,-0.8925,-1,2.2806
fludrocortisone,0.9927,0.9731,0.8415,0.7911,-0.8385,-0.9351,-0.7774,-0.8799,-0.909,0.7138,-0.9306,-0.9023,-0.9201,-0.9285,-0.8772,0.0903,0.09591,0.5213,-0.8895,-0.9479,-0.9964,2.1686
flumazenil,0.9937,0.9382,0.5355,0.6137,-0.8502,-0.8382,-0.7508,-0.8402,-0.8404,0.5764,0.9107,-0.9071,-0.9231,0.8995,-0.866,0.05863,0.0987,-0.6394,-0.6348,-0.8872,-0.9928,1.8903
fluorescein,0.9542,0.8803,-0.8076,0.5063,-0.9612,-0.9393,-0.8702,-0.8032,-0.8972,-0.6669,-0.6827,0.7325,-0.8381,-0.7311,0.5166,0.07479,0.09805,-0.9481,-0.9133,-0.9437,-0.9431,2.7602
folic acid,0.7956,0.7609,-0.844,0.687,-0.9795,-0.9969,-0.876,-0.8276,-0.7947,-0.6212,-0.9281,-0.9071,-0.9435,-0.916,-0.9075,0.0974,0.09529,-0.8444,-0.8724,-0.9521,-0.9191,2.449
frovatriptan,0.9934,0.986,-0.5794,0.602,-0.8862,-0.7244,-0.6147,-0.7785,-0.9116,-0.5,0.6997,-0.8842,-0.8614,-0.6656,-0.5316,0.5744,0.09878,0.6428,-0.7623,-0.9456,-0.9406,1.9582
gadofosveset trisodium,-0.8572,0.6355,-0.5948,0.6107,0.6422,-0.6901,-0.6739,-0.7903,-0.8158,-0.5501,-0.7768,-0.7121,-0.8278,-0.6916,-0.7875,0.08798,0.5557,-0.5302,-0.6081,-0.7542,-0.9604,2.6392
gadoteridol,-0.8097,0.6442,-0.5567,0.7825,-0.8295,-0.8408,-0.8026,-0.8605,-0.769,-0.6437,-0.8814,-0.8843,-0.8737,-0.81,-0.908,0.09838,0.06113,-0.8966,-0.7586,-0.9134,-0.6054,2.1688
gadoversetamide,-0.9122,0.8868,-0.5196,0.7041,-0.6432,-0.9129,-0.8953,-0.8552,-0.8151,-0.5786,-0.9171,-0.8749,-0.9323,-0.8211,-0.9656,0.09637,0.09576,-0.8903,-0.7751,-0.8075,-0.5115,2.0763
guaifenesin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guanethidine,0.945,0.9015,-0.5683,0.7743,-0.9342,0.5063,0.7586,-0.8981,0.6426,-0.7884,-0.908,-0.9363,-0.9231,-0.939,-0.9611,0.09748,0.06083,-0.8115,-0.6626,-0.9595,-0.9883,2.421
hydrocortisone,0.9918,0.9383,-0.5096,0.7861,-0.7847,-0.8383,-0.7463,-0.8496,-0.9138,0.7407,-0.9406,-0.9072,-0.9418,-0.9253,-0.8902,0.09095,0.095,-0.584,-0.9132,-0.9597,-0.925,1.8914
hydroxyzine,0.8623,0.9516,-0.5565,0.7447,0.8563,0.6394,0.592,-0.8352,-0.9116,-0.7193,-0.9045,-0.9111,0.8535,-0.9026,-0.9623,0.07615,0.05929,0.7898,-0.7558,-0.9102,-1,2.6612
ibandronate,-0.9664,-0.5229,-0.6012,0.6888,-0.8195,-0.9838,-0.9092,-0.8376,-0.7863,-0.5504,-0.832,-0.8159,-0.8987,-0.8045,-0.8901,0.09945,0.06061,-0.6622,-0.6527,-0.683,-0.8346,2.4278
ibutilide,0.9964,0.9363,-0.6669,0.6142,-0.7689,-0.8893,-0.8738,-0.8131,-0.9116,-0.5472,-0.7721,-0.8256,-0.8114,-0.7115,-0.7974,0.08467,0.5736,0.7592,-0.7092,-0.6799,-0.9945,2.5314
ioversol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isosorbide dinitrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoxsuprine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanamycin,-0.9351,-0.9815,-0.7545,0.5281,-0.7592,-0.904,-0.8353,-0.8325,-0.8323,-0.6719,-0.9143,-0.9259,-0.9317,-0.915,-0.97,0.09261,0.09772,-0.8151,-0.7406,-0.9488,-0.849,1.5431
lactulose,-0.8407,0.6609,-0.8957,-0.5805,-0.8575,-0.9425,-0.849,-0.8745,-0.854,-0.6605,-0.9472,-0.9556,-0.9386,-0.9134,-0.9774,0.09619,0.09692,-0.8684,-0.9421,-0.9569,-0.6719,1.2563
lanthanum carbonate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leucovorin,-0.5642,-0.7779,-0.8957,0.7344,-0.918,-0.984,-0.8708,-0.7887,-0.814,-0.5852,-0.8748,-0.9123,-0.9326,-0.8984,-0.9475,0.09292,0.09283,-0.5331,-0.7955,-0.9361,-0.8534,2.4254
levonorgestrel,1,0.9453,0.8094,0.6648,0.5,-0.8382,-0.7697,-0.7904,-0.9165,0.7239,-0.9045,-0.907,-0.9232,0.8994,-0.7772,0.0516,0.08205,-0.7408,-0.9132,-0.9328,-0.9814,1.8264
levorphanol,0.9924,0.9953,0.8767,0.8217,-0.7866,-0.935,0.7666,-0.7467,0.78,0.7112,-0.6437,-0.9139,0.7703,-0.8908,-0.8856,0.09051,0.06841,-0.5153,-0.5661,-0.9694,-0.9681,2.9455
lidocaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liothyronine,0.7212,-0.6886,-0.653,-0.5321,-0.9175,-0.9709,-0.8891,-0.8309,-0.9116,-0.6847,-0.5924,-0.7037,-0.923,-0.9025,-0.831,0.08459,0.09697,-0.8508,-0.7591,-0.9148,-0.9693,2.7082
loperamide,0.9878,0.7709,0.5875,0.7476,0.8277,0.8387,0.5059,-0.8057,-0.5315,0.7918,-0.9045,-0.9154,0.8933,-0.9026,-0.8309,0.09207,0.09461,0.7639,-0.768,-0.8564,-0.9953,3.656
loratadine,1,0.9754,-0.5488,0.7337,0.9505,0.8387,-0.5143,-0.8197,0.8918,0.677,-0.9045,0.8949,-0.9231,0.8994,-0.831,0.9359,0.07531,0.8456,-0.6884,-0.915,-0.9963,2.8964
lubiprostone,0.9765,0.8984,-0.5526,0.6672,-0.9187,-0.9255,-0.9196,-0.8359,-0.8465,-0.5319,-0.8806,-0.9088,-0.9458,-0.8776,-0.7675,0.09821,0.09739,-0.8709,-0.6696,-0.9454,-0.9939,3.2264
mannitol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mecamylamine,0.9566,0.9771,0.611,-0.6815,-0.8271,-0.889,-0.7727,-0.7864,-0.7207,0.5884,-0.9046,-0.907,-0.9231,-0.9026,-0.9054,0.07435,0.09676,-0.8756,-0.9315,-0.8757,-0.6954,2.3843
meclizine,0.9318,0.9656,0.6369,0.7422,0.8149,-0.8042,0.7859,-0.8416,-0.5134,-0.6059,0.806,-0.9698,0.9521,0.5209,-0.8896,0.7063,0.6113,0.8104,-0.8536,-0.9343,-1,2.3803
mepenzolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meperidine,0.9947,0.9876,0.6683,0.7821,0.5174,0.5401,0.6375,-0.8593,0.8826,0.5073,-0.6897,-0.6691,0.7415,-0.7635,-0.6876,0.05547,0.08593,0.5813,-0.8694,-0.8355,-0.9145,3.1526
mepivacaine,0.9568,0.9749,0.6836,0.7866,0.6872,-0.8665,-0.5878,-0.7853,0.7423,0.7726,-0.7996,-0.933,0.6146,-0.9387,-0.5395,0.07497,0.0908,0.6936,-0.8252,-0.9333,-0.939,1.7237
meprobamate,0.9534,0.9864,-0.5731,-0.5282,-0.8781,-0.9033,-0.945,-0.9108,-0.8961,-0.7032,-0.8381,-0.8799,-0.8764,-0.8754,-0.8735,0.08914,0.09943,-0.9322,-0.8706,-0.7304,-0.965,2.4075
methsuximide,1,0.9967,0.6968,-0.7118,-0.8599,-0.9433,-0.7784,-0.7943,-0.8923,0.6004,-0.888,-0.8882,-0.922,-0.845,-0.9748,0.09629,0.09942,-0.9625,-0.9099,-0.8355,-0.8265,2.1961
methysergide,1,0.7015,-0.8064,0.8396,-0.8782,-0.7515,-0.8129,-0.8536,-0.8474,0.6889,-0.791,-0.9071,0.8931,-0.8867,-0.8309,0.09161,0.09569,0.6274,-0.5241,-0.8906,-0.8144,3.3039
metyrapone,0.9872,0.985,0.7108,-0.6099,-0.6787,-0.9579,-0.8039,-0.8174,-0.9116,-0.6282,0.9107,-0.9071,-0.9484,-0.9026,0.7959,0.5382,0.09786,-0.8202,-0.907,-0.8616,-0.9518,2.6066
metyrosine,0.9918,-0.8678,-0.7026,0.5286,-0.9891,-0.9926,-0.9278,-0.8025,-0.7432,-0.6887,-0.9459,-0.951,-0.9574,-0.9116,-0.892,0.09735,0.09852,-0.9728,-0.9695,-0.8681,-0.7891,2.1516
midazolam,1,0.9724,0.8866,-0.5074,0.5587,0.8388,0.7476,-0.7366,-0.9116,0.7194,0.8586,0.7132,-0.6887,0.6554,-0.5214,0.9001,0.09827,-0.7379,-0.8024,-0.7703,-1,3.1488
midodrine,0.7686,-0.856,-0.7382,0.784,-0.9781,-0.9866,-0.8896,-0.8519,-0.7593,-0.5595,0.8848,-0.9385,-0.9231,0.8993,-0.867,0.09316,0.09772,-0.8604,-0.774,-0.8613,-0.9595,2.3137
mifepristone,1,0.7135,0.6716,0.643,0.8564,0.8387,-0.8177,-0.7606,-0.9116,0.8334,0.9106,-0.6293,0.8931,0.8994,0.796,0.6129,0.09177,-0.6879,-0.856,-0.825,-0.9971,2.7705
miglitol,0.5422,-0.8379,-0.7375,0.6354,-0.7325,-0.8248,-0.6749,-0.8563,-0.8168,-0.6208,-0.927,-0.9022,-0.9535,-0.9676,-0.9931,0.09968,0.05797,-0.8756,-0.79,-0.9702,-0.5392,1.7432
miglustat,0.9092,-0.9011,-0.6433,0.8088,-0.667,-0.9556,-0.757,-0.8224,-0.765,-0.5817,-0.9188,-0.8855,-0.9226,-0.9484,-0.9855,0.09941,0.06675,-0.8508,-0.8426,-0.9595,-0.5763,2.1203
minoxidil,0.9945,0.9496,0.7214,0.596,-0.8959,-0.8453,-0.5721,-0.8761,-0.9116,-0.6099,-0.9045,-0.907,-0.923,-0.9025,-0.8309,0.06999,0.678,0.7016,0.5253,-0.9006,-0.9616,2.2308
mitotane,0.9942,0.9905,0.8815,-0.8053,-0.9004,-0.988,-0.7959,-0.7899,-0.818,-0.7045,0.9542,0.7241,-0.9349,0.8993,-0.8629,0.8,0.09221,-0.875,-0.9751,-0.575,-0.9596,2.1911
mivacurium,-0.9832,0.9465,0.629,0.8476,-0.5119,0.7645,-0.5515,-0.8376,-0.7529,0.6975,-0.8986,-0.9583,-0.8914,-0.9348,-0.8426,0.0919,0.08134,-0.6401,-0.7046,-0.9137,-0.876,2.6607
morphine,0.9971,0.9882,0.8867,0.8787,-0.8782,-0.956,0.6221,-0.7451,0.8919,0.7375,-0.5191,-0.9046,-0.647,-0.8155,-0.9176,0.07503,0.08367,-0.874,-0.9132,-0.9634,-0.9944,2.8989
nabilone,0.9954,0.9575,0.7787,0.8103,-0.7926,0.6054,-0.836,-0.7385,-0.8433,0.6842,-0.6601,-0.714,-0.9059,-0.6521,-0.8654,0.07642,0.09159,-0.7654,-0.8337,-0.8598,-0.9948,2.5397
nalbuphine,0.968,0.9642,0.7337,0.8532,-0.8781,-0.8923,0.5431,-0.8645,0.5896,0.5919,-0.9046,-0.9421,-0.9231,-0.9029,-0.93,0.09562,0.0747,-0.8054,-0.6897,-0.9598,-0.9796,2.6502
naloxone,0.9729,0.9787,0.8867,0.8788,-0.7922,-0.8382,0.5,-0.8522,0.5296,0.6107,-0.9046,-0.9303,-0.7886,-0.9025,-0.9153,0.09523,0.07798,-0.8641,-0.7182,-0.9583,-0.9968,2.7231
nitazoxanide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitroglycerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitroprusside,-0.8308,0.9314,-0.5269,-0.8966,-0.919,-0.9767,-0.9109,-0.8573,-0.8353,-0.6675,-0.6719,-0.8599,-0.9186,-0.8218,-0.9763,0.09583,0.09345,-0.9596,-0.5204,0.6595,-0.5759,2.9543
norepinephrine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nystatin,-0.8641,-0.9581,-0.741,0.5182,-0.814,-0.6721,-0.96,-0.8313,-0.867,-0.5273,-0.916,-0.9374,-0.9354,-0.9243,-0.931,0.0987,0.09462,-0.8971,-0.8992,-0.9731,-0.8601,2.1245
orciprenaline,0.991,-0.951,-0.8957,0.5665,-0.9348,-0.9756,-0.8917,-0.775,-0.7495,-0.704,-0.9046,-0.9371,-0.9231,-0.919,-0.8943,0.09496,0.09169,-0.9269,-0.9226,-0.8864,-0.8428,1.8283
orphenadrine,0.9881,0.9134,0.8654,0.6196,0.5825,-0.6378,0.7359,-0.7658,0.8918,0.6958,-0.6363,-0.9191,0.8949,-0.9025,-0.9363,0.05979,0.05224,0.7052,-0.9133,-0.6341,-0.9422,2.8405
oxybutynin,0.9225,0.9418,0.5989,0.7244,0.6809,0.7244,-0.558,-0.812,-0.7985,-0.5213,0.9106,0.8949,0.8932,0.8994,0.796,0.7137,0.09548,0.7337,-0.9132,-0.7038,-0.9878,2.9059
oxycodone,0.9924,0.9885,0.7774,0.8996,0.539,-0.9122,-0.5413,-0.822,0.8918,0.7796,-0.9327,-0.9431,-0.5131,-0.882,-0.8714,0.09691,0.09402,-0.9279,-0.7337,-0.9557,-0.9746,3.0638
oxymorphone,0.9934,0.9382,0.7798,0.9112,-0.8887,-0.9734,-0.5585,-0.8014,0.8105,0.7439,-0.8796,-0.9459,-0.7168,-0.8455,-0.9219,0.09812,0.09345,-0.9374,-0.6663,-0.9635,-0.9758,2.992
paliperidone,1,0.7928,-0.5496,0.7449,0.7011,0.8229,-0.6231,-0.7721,0.5131,0.7154,-0.7379,-0.7395,-0.5326,-0.7815,-0.6468,0.7558,0.08366,0.7061,-0.518,-0.7995,-0.9908,3.7859
pancuronium,-0.8913,0.878,0.5457,0.77,0.6962,0.6508,-0.6862,-0.8382,-0.7638,0.742,-0.9045,-0.9229,-0.9231,-0.9026,-0.8309,0.09368,0.09021,-0.7784,-0.7499,-0.9265,-0.8557,2.6653
paromomycin,-0.8617,-0.9659,-0.7502,-0.5164,-0.8023,-0.8764,-0.7886,-0.8231,-0.8041,-0.6473,-0.9157,-0.9147,-0.9231,-0.9034,-0.9471,0.08446,0.09728,-0.81,-0.6934,-0.9505,-0.8587,1.485
penbutolol,0.9935,-0.747,0.5961,0.6827,-0.7493,-0.7789,-0.8696,-0.7898,0.8919,-0.6339,0.9107,-0.8899,0.8932,-0.9026,-0.8309,0.07132,0.09436,-0.5704,-0.8317,-0.8643,-0.9927,2.3931
pentagastrin,0.9781,-0.8889,-0.7803,0.8173,0.5349,-0.8697,-0.8741,-0.7942,-0.7192,0.5854,-0.7808,-0.6841,-0.8705,-0.6693,-0.7511,0.07453,0.09773,0.5659,-0.7568,-0.9366,-0.9946,3.2696
pentazocine,0.9931,0.9769,0.7902,0.9014,0.8563,0.6975,0.6982,-0.7947,0.8919,0.7819,0.5886,-0.8321,0.8147,-0.8585,-0.8155,0.0778,0.6301,0.5,-0.8231,-0.9322,-0.9888,2.4411
pentetic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perflutren,0.9954,0.9907,0.6518,-0.8894,-0.9583,-0.9396,-0.9256,-0.865,0.5549,-0.7591,-0.6831,-0.8595,-0.9581,-0.8397,-0.9509,0.09136,0.09796,-0.9174,-0.9656,0.6661,-0.944,1.6879
phendimetrazine,0.9969,0.9846,0.7977,0.6041,-0.6769,-0.9583,0.643,-0.8398,0.6133,0.6142,-0.7819,-0.9346,-0.6649,-0.6534,-0.8458,0.08231,0.07016,-0.7799,-0.8256,-0.9313,-0.9087,2.6514
phenoxybenzamine,1,0.9629,0.7367,0.6059,0.6043,0.5871,0.7955,-0.6666,-0.6013,0.5937,0.9107,-0.7714,0.8931,0.8994,-0.8309,0.6682,0.7145,0.5874,0.9107,-0.7565,-0.9973,2.1163
phentolamine,0.9293,0.838,-0.6104,0.772,-0.9329,0.8031,0.7497,-0.6892,-0.5668,-0.6313,-0.9046,-0.9071,0.8931,-0.8454,-0.831,0.07661,0.6149,0.59,-0.6266,-0.8555,-1,2.4366
physostigmine,1,0.9975,0.5804,0.6631,-0.5442,-0.8382,-0.7046,-0.7838,-0.6455,0.7321,-0.9046,-0.9071,0.8932,-0.9026,-0.8309,0.08681,0.09066,-0.8397,-0.9133,-0.9232,-0.8652,4.7557
pimozide,0.9974,0.9685,-0.8957,0.6639,0.8842,0.8388,0.7255,-0.7829,-0.9112,0.6579,0.9062,-0.907,0.8932,-0.9026,0.686,0.9217,0.6925,0.9192,-0.7856,-0.9348,-1,2.5907
pindolol,0.9951,0.6929,0.8867,0.6667,-0.9272,-0.9423,-0.8179,-0.8315,0.8919,-0.708,-0.7809,-0.9071,0.5,-0.9025,-0.831,0.08331,0.09404,-0.5774,-0.9218,-0.9367,-0.9843,2.9438
plerixafor,0.932,0.6867,-0.5403,0.8076,-0.8119,-0.7683,0.5069,-0.8905,0.5274,-0.7818,-0.8787,-0.9272,-0.7149,-0.9114,-0.8817,0.0926,0.05,0.6334,-0.7906,-0.9106,-0.9824,2.1178
pramlintide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primaquine,0.9776,0.9787,-0.5622,0.8018,-0.8782,-0.7681,0.5501,-0.8703,0.8918,0.5723,0.9107,-0.93,0.8932,0.8994,-0.831,0.05057,0.07858,0.8162,0.9106,-0.9283,-1,2.4474
primidone,0.9907,0.9642,-0.5593,0.5222,-0.536,-0.9048,-0.8298,-0.7961,-0.9116,-0.6863,-0.9045,-0.9071,-0.924,-0.9026,-0.8309,0.08682,0.09912,-0.8735,0.9107,-0.7814,-0.982,2.1941
procyclidine,0.9822,0.9734,0.6388,0.6324,-0.51,-0.5877,0.7954,-0.7956,-0.7907,-0.5427,-0.9045,-0.915,0.8931,-0.9025,-0.8308,0.08682,0.6498,0.5597,-0.841,-0.9142,-0.9178,2.7861
propantheline,-0.9327,0.9012,0.6808,0.7706,-0.8742,-0.6149,0.5354,-0.7749,-0.6028,0.7332,0.9107,-0.9071,0.8931,-0.9025,-0.867,0.07234,0.09055,-0.5772,-0.9133,-0.8167,-0.6006,2.715
protirelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protriptyline,1,0.9862,0.7821,0.7406,0.8563,0.5597,0.6622,-0.7206,0.9034,0.5285,-0.7595,-0.9071,0.8933,-0.9026,0.641,0.07512,0.0736,0.8132,-0.6,-0.9322,-0.7732,3.0087
pseudoephedrine,0.9645,0.5638,0.8866,-0.7182,-0.9795,-0.984,-0.8965,-0.8001,-0.7839,-0.7235,-0.5595,-0.7209,0.5846,-0.5737,-0.9431,0.0907,0.09329,-0.9277,-0.9517,-0.7739,-0.7807,2.3882
pyrantel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyridostigmine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyridoxine,0.9728,0.6889,-0.8958,-0.5579,-0.9723,-0.9221,-0.8177,-0.7386,-0.781,-0.7104,-0.9046,-0.9071,-0.923,-0.9025,-0.8648,0.0695,0.08454,-0.8734,-0.9133,-0.9418,-0.5678,1.6573
quazepam,0.9385,0.9789,0.5748,0.5341,0.9324,0.8253,0.6883,-0.8255,-0.8135,0.5133,0.7023,0.5757,-0.6337,0.688,0.7937,0.9484,0.0978,0.6396,-0.6683,-0.7273,-1,1.9195
raloxifene,0.9865,0.8661,-0.8957,0.7751,-0.6231,0.9366,0.634,-0.7897,-0.9116,0.5198,-0.9045,-0.9071,0.8932,0.8986,0.7617,0.8222,0.06322,0.5779,-0.8487,-0.9433,-0.9587,2.5287
ramelteon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ranolazine,-0.7425,-0.5334,-0.5853,0.8667,0.7566,0.7524,-0.7648,-0.7965,-0.9116,0.7456,-0.9045,-0.907,-0.8287,-0.9025,-0.8309,0.08155,0.08753,0.8775,-0.8529,-0.9128,-0.9936,2.3256
regadenoson,1,0.7551,-0.7753,-0.6036,-0.9328,-0.9762,-0.9423,-0.8795,-0.8433,0.5052,-0.8108,-0.9275,-0.9568,-0.9373,-0.9626,0.09931,0.0964,-0.8999,-0.6997,-0.8987,-0.9669,2.2022
reserpine,0.9216,0.9257,0.6549,0.7928,0.8563,-0.75,0.5194,-0.8859,-0.9116,0.7065,0.8965,-0.9071,-0.9384,-0.9025,-0.831,0.07062,0.07505,-0.6194,-0.9132,-0.9439,-1,3.1297
riboflavin,0.9156,-0.8495,-0.7122,0.7414,-0.8708,-0.9466,-0.9279,-0.7819,-0.8435,-0.522,0.8531,-0.9071,-0.9516,0.7302,-0.8309,0.09203,0.09395,-0.5362,-0.804,-0.7954,-0.9641,1.6067
rimantadine,1,0.9798,0.6348,-0.6811,-0.8751,-0.919,-0.7654,-0.8329,-0.7244,-0.6785,-0.9086,-0.8923,-0.7561,-0.872,-0.7651,0.08323,0.09845,-0.8704,-0.7955,-0.8471,-0.9782,2.0121
rizatriptan,1,0.9406,0.5547,0.7478,-0.8752,-0.7244,0.7394,-0.8572,-0.6765,0.5574,-0.9149,-0.9063,-0.8913,-0.9515,-0.9688,0.0956,0.07051,-0.7265,0.5644,-0.9133,-0.9439,2.5433
rocuronium,-0.9444,0.8569,-0.5336,0.8559,0.7889,0.9009,-0.7222,-0.8008,-0.7534,0.7272,-0.9103,-0.8856,-0.8763,-0.8423,-0.8582,0.09119,0.08607,-0.8146,-0.7601,-0.9353,-0.946,2.931
romidepsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salbutamol,0.9812,-0.9659,-0.7112,0.684,-0.8781,-0.9673,-0.8974,-0.7897,-0.9116,-0.7074,-0.9046,-0.9197,-0.9231,-0.9287,-0.9343,0.08834,0.09564,-0.9288,-0.8409,-0.8863,-0.9734,2.5275
saxagliptin,0.9894,0.8823,-0.5446,0.5909,-0.696,-0.7875,-0.7903,-0.8618,-0.7519,0.5944,-0.8448,-0.8017,-0.8198,-0.81,-0.8641,0.09032,0.09912,-0.832,-0.7569,-0.9122,-1,2.7529
scopolamine,0.9615,0.8218,0.8867,-0.5174,-0.87,-0.8623,0.531,-0.7002,-0.7296,0.5253,-0.9045,-0.907,-0.927,-0.9025,-0.831,0.08682,0.09378,-0.9167,-0.9133,-0.9581,-0.9073,2.0907
selegiline,0.9788,0.9809,0.8453,-0.543,-0.9632,-0.9779,0.5327,-0.7993,0.6987,-0.5671,0.9107,-0.9341,-0.9231,-0.9026,-0.9285,0.09285,0.08869,-0.8269,-0.889,-0.6567,-0.9767,2.9199
sevelamer,0.9908,0.9723,0.5783,-0.7654,-0.921,-0.9399,-0.7531,-0.8823,-0.8029,-0.7617,-0.5084,-0.7543,-0.839,-0.5583,-0.8711,0.06708,0.07403,-0.8883,0.9498,0.5468,-0.889,2.9282
simethicone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sincalide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sodium bicarbonate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorbitol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streptomycin,-0.8824,-0.9712,-0.6968,0.5531,-0.7577,-0.8382,-0.7782,-0.7053,-0.8177,-0.5275,-0.9045,-0.9072,-0.923,-0.9026,-0.8867,0.08818,0.09924,-0.9009,0.9107,-0.9528,-0.9821,1.8409
succinylcholine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sucralfate,-0.7959,0.8803,-0.6433,-0.8087,-0.5656,-0.986,-0.8471,-0.8611,-0.8256,-0.6233,-0.772,-0.8211,-0.8865,-0.7869,-0.9828,0.09328,0.07937,-0.8793,-0.5805,-0.5356,-0.8432,2.4219
sufentanil,0.9875,0.9886,0.5201,0.6673,0.8275,0.8387,-0.5594,-0.7923,-0.9116,0.713,-0.8954,-0.7839,-0.8416,-0.5438,0.6293,0.06401,0.09793,0.772,-0.7695,-0.8861,-0.9724,3.0968
tapentadol,0.9937,0.9232,0.7912,0.559,-0.9304,-0.9408,-0.6918,-0.8085,-0.5219,0.5509,0.6665,-0.8856,-0.5538,-0.921,-0.8389,0.08875,0.07187,0.6155,-0.6862,-0.5177,-0.9421,2.6035
temsirolimus,-0.8908,-0.9494,-0.664,0.8122,0.8098,0.7467,-0.7636,-0.8699,-0.8845,0.7533,-0.9126,-0.8957,-0.942,-0.9155,-0.9558,0.09398,0.09703,-0.7479,-0.6087,-0.9367,-0.9522,2.876
terazosin,1,0.9646,0.8868,0.698,-0.5666,-0.8619,-0.6319,-0.8864,-0.8032,0.7753,-0.9046,-0.9435,-0.9628,-0.9492,-0.7905,0.0901,0.08368,0.8204,-0.5943,-0.906,-0.9785,2.2262
theophylline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
