DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
cupric chloride,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-0.811111535,-1.298240502,-0.931162956,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.147615213,-1.304473711,-0.654490482
cyanocobalamin,0.422208239,-0.994050486,3.082752991,2.578302904,1.68032008,3.09156513,2.433161162,3.204935238,3.114240825,3.094380236,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147236243,-0.984007993,0.960083467
darifenacin,1.229704373,-1.735228803,0.91273667,-0.246264513,-0.247332914,-0.20146967,0.19741799,0.44909414,1.459560327,0.505956335,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147609622,1.549784141,1.226078945
daunorubicin,-0.046043956,0.011834373,0.91273667,1.260171443,0.716493583,0.814459132,-0.137943485,0.583450936,1.459560327,0.561906199,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.13585214,0.373569308,1.008446281
dexbrompheniramine,0.885682351,-0.782285252,0.91273667,-0.434569007,-0.488289538,-0.508946433,-0.026156327,-0.060850972,-0.19512017,-0.04735316,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14737695,0.364765304,1.108892126
dexchlorpheniramine,0.938241271,-0.411696094,0.91273667,-0.434569007,-0.488289538,-0.508946433,-0.026156327,-0.09199732,-0.19512017,-0.082259933,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146641523,0.363004504,1.107032018
dexpanthenol,-1.326570369,1.425367307,-0.172271491,-0.057960018,0.475536959,0.065457279,0.085630832,-0.365291257,-1.298240502,-0.44085895,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,2.122451558,0.929982313,-1.100916459
dextroamphetamine,0.035183465,0.541247457,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.361517803,-0.542092586,-0.746680336,-0.541989567,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.114971277,0.458087739,1.207477862
dextromethorphan,0.943019355,-0.835226561,0.91273667,-0.434569007,-0.488289538,-0.537487263,-0.473304961,-0.060240259,0.908000162,-0.06109306,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147455558,0.429914928,1.177716131
diatrizoate,0.235862978,-0.464637402,-1.257279651,-0.057960018,0.234580335,0.109984094,-0.249730644,0.140378866,-0.746680336,0.193528334,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.145607798,-0.92237997,-1.435735941
dicyclomine,1.932082666,-1.099933102,0.91273667,-0.434569007,-0.488289538,-0.404374701,0.309205149,0.108621805,-0.19512017,0.05303476,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147553865,0.273203671,1.012166498
diethylpropion,0.48910141,0.382423532,0.91273667,-0.434569007,-0.488289538,-0.476350621,-0.026156327,-0.296586078,-0.746680336,-0.292319489,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.124726936,1.76460182,0.729430046
digoxin,-0.351841309,-0.464637402,-0.172271491,1.636780431,0.957450207,0.948741401,0.19741799,1.556316281,3.114240825,1.308812125,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.145232581,-0.045501247,-1.212522953
dihydroergotamine,0.603775417,-0.252872169,0.91273667,0.31864897,0.234580335,0.287077608,-0.137943485,0.899800119,3.114240825,0.889930843,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.143318971,0.405263719,0.906140328
dimenhydrinate,-0.638526326,0.858895307,0.91273667,-0.434569007,-0.488289538,-0.537487263,0.085630832,-0.116425828,0.908000162,-0.093647959,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,0.037367088,0.257356465,0.995425524
dimercaprol,-0.571633156,0.700071382,-0.172271491,-0.622873502,0.234580335,-0.476974464,-0.361517803,-0.63980662,-1.298240502,-0.675675082,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.095835177,0.382373311,-1.175320788
diphenhydramine,0.794898762,-0.305813477,0.91273667,-0.434569007,-0.488289538,-0.537487263,0.085630832,-0.12131153,-0.19512017,-0.093647959,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146204395,0.257356465,0.995425524
diphenoxylate,1.893857997,-1.364639644,0.91273667,-0.246264513,-0.488289538,-0.218859302,0.420992308,0.541922471,0.908000162,0.73359306,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147587822,0.192206841,0.926601519
dobutamine,0.570328832,-0.729343944,0.91273667,-0.057960018,0.475536959,-0.067655284,0.19741799,0.01854168,-0.19512017,0.011072362,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147358189,0.480978147,1.069829853
dofetilide,0.188082142,-0.782285252,0.91273667,0.31864897,-0.006376289,0.182583857,0.420992308,0.372449695,-0.19512017,0.319044179,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147243747,0.482738948,1.017746822
dopamine,-1.039885351,0.858895307,0.91273667,-0.246264513,0.234580335,-0.116315061,-0.361517803,-0.538122954,-0.746680336,-0.54768358,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.008221857,0.458087739,1.069829853
doxapram,0.895238519,-0.570520019,0.91273667,-0.246264513,-0.488289538,-0.379109048,0.085630832,0.280537432,0.908000162,0.313845298,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.146971715,-0.031414842,0.690367773
doxylamine,0.536882246,0.11771699,0.91273667,-0.246264513,-0.488289538,-0.436970513,0.085630832,-0.083752699,-0.19512017,-0.065054112,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.137465575,0.257356465,0.995425524
droperidol,1.02902486,-0.358754785,-0.172271491,-0.246264513,-0.247332914,-0.22416197,0.085630832,0.19778586,0.908000162,0.272625597,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.145802912,0.935264715,0.601082578
dutasteride,1.755293572,-1.523463569,-0.172271491,-0.434569007,-0.006376289,-0.180882841,-0.137943485,0.4976458,1.459560327,0.500138539,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147598178,0.907091904,-0.250846995
dyphylline,-1.317014202,0.911836615,-0.172271491,0.130344476,-0.006376289,0.136497434,-0.249730644,-0.280402191,-0.19512017,-0.314476625,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.120665406,1.144799992,-0.834920981
edrophonium,-1.613255387,-0.358754785,0.91273667,-0.622873502,-0.247332914,-0.476974464,-0.361517803,-0.448348186,-0.746680336,-0.310515573,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.146703434,0.208054047,-1.789156506
ephedrine,-0.370953643,0.858895307,0.91273667,-0.434569007,-0.006376289,-0.383164029,-0.249730644,-0.459035658,-0.746680336,-0.467967402,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,0.007349676,1.141278391,1.116332559
epinephrine,-1.240564864,1.023013363,0.91273667,-0.057960018,0.475536959,-0.067655284,-0.249730644,-0.451707106,-0.746680336,-0.473661415,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.2013372,0.401742118,1.002865957
ergocalciferol,2.777803469,-1.629346186,-0.172271491,-0.622873502,-0.247332914,-0.476974464,-0.026156327,0.515967181,0.356439996,0.512393045,0.591290166,-1.389464733,-1.019692467,2.136794673,-0.492152957,-0.147607089,1.931877882,-0.896304553
esmolol,0.116410887,-0.19993086,0.91273667,-0.057960018,-0.006376289,-0.106099627,0.532779466,-0.004665403,-0.746680336,-0.079784276,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144913646,1.176494404,1.144234182
estazolam,-0.026931622,-0.464637402,-0.172271491,-0.246264513,-0.488289538,-0.298867204,-0.473304961,-0.122227599,0.908000162,0.085961007,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146821628,1.935399483,0.269983311
ethanolamine oleate,-0.848762006,1.547132316,-1.257279651,-0.434569007,-0.247332914,-0.343861901,1.203502418,0.099461114,-1.298240502,-0.001182144,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-0.425834187,0.273703528
etidronic acid,-1.216674445,0.911836615,-3.427295972,0.506953465,0.716493583,0.420268151,-0.361517803,-0.606522777,-1.298240502,-0.655869821,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.068134935,-1.181217666,-1.603145682
etomidate,0.422208239,0.11771699,-0.172271491,-0.434569007,-0.488289538,-0.290679261,-0.026156327,-0.22604876,-0.19512017,-0.221639461,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.138666272,-0.505070216,0.189998657
fenoldopam,0.293199981,-0.041106935,0.91273667,-0.057960018,0.475536959,-0.067655284,-0.473304961,-0.09535624,0.356439996,-0.059607665,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.142512253,0.125296416,1.280022084
ferumoxytol,-0.848762006,1.547132316,1.99774483,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-0.978752173,-1.298240502,-1.083044556,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.147615213,-0.498027014,0.19743909
fesoterodine,1.755293572,-1.258757027,0.91273667,-0.246264513,-0.247332914,-0.246620328,0.644566625,0.441460231,-0.19512017,0.452853477,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147576753,1.333205661,1.324664681
fexofenadine,1.549835976,-1.258757027,-0.172271491,0.130344476,0.234580335,-0.003087503,0.532779466,0.720250582,0.908000162,0.748694572,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147565309,-0.593110249,1.021467039
flavoxate,0.895238519,-0.782285252,0.91273667,-0.057960018,-0.488289538,-0.199286218,0.085630832,0.291835617,0.908000162,0.322014968,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147326295,-0.020850038,0.701528422
fludarabine,-1.145003191,0.805953999,-0.172271491,0.695257959,0.475536959,0.453409826,-0.361517803,-0.264829017,0.356439996,-0.290091397,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.079391464,0.887723097,-0.522422797
fludrocortisone,-0.203720716,-0.146989552,-0.172271491,0.130344476,0.234580335,0.104759406,-0.361517803,0.173968064,0.908000162,0.116782945,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143412775,0.905331104,-1.2683262
flumazenil,-0.112937127,0.223599607,-0.172271491,-0.246264513,-0.488289538,-0.132301045,-0.249730644,-0.11795261,0.356439996,0.005378349,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.128103895,-0.728691899,-0.046235089
fluorescein,0.412652072,-0.623461327,-0.172271491,-0.246264513,-0.006376289,-0.042155689,-0.58509212,-0.021154646,1.459560327,0.046102918,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14713681,0.230944455,-1.342730529
folic acid,-0.867874341,-0.464637402,-2.342287812,1.448475937,0.957450207,0.994983785,0.420992308,0.251223222,0.356439996,0.291069247,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14618751,-0.711083892,-0.265727861
frovatriptan,-0.275391971,-0.19993086,0.91273667,-0.434569007,0.234580335,-0.081769738,-0.361517803,-0.191848848,0.356439996,-0.193788312,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.145307624,1.255730433,1.2837423
gadofosveset trisodium,0.986022108,-0.464637402,-4.512304133,2.01338942,-0.488289538,1.462632313,1.986012528,1.082403219,0.356439996,1.906931024,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.144444624,-1.16713126,1.144234182
gadoteridol,-0.676750995,0.594188765,-1.257279651,1.260171443,-0.247332914,0.562894324,0.309205149,0.170609145,-0.746680336,0.570075869,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,0.06250667,-1.170652862,1.205617754
gadoversetamide,-0.676750995,0.276540915,-2.342287812,1.636780431,-0.006376289,0.977672133,1.874225369,0.487874397,-1.298240502,0.82927723,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.091707783,-0.89596796,1.014026606
guaifenesin,-0.48562765,0.964777924,-0.172271491,-0.057960018,-0.006376289,-0.175268252,-0.026156327,-0.404376871,-0.746680336,-0.448781055,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.131921935,1.093736773,-1.212522953
guanethidine,-0.423512563,0.488306149,1.99774483,-0.057960018,-0.006376289,-0.107269333,-0.249730644,-0.310327113,-0.746680336,-0.344060734,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.105403227,0.767988653,1.534856912
hydrocortisone,0.006514964,-0.19993086,-0.172271491,0.130344476,0.234580335,0.104759406,-0.361517803,0.171525214,0.908000162,0.122600741,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143881797,0.912374306,-1.175320788
hydroxyzine,0.790120679,-0.358754785,0.91273667,-0.057960018,-0.247332914,-0.354467237,0.309205149,0.249085728,0.356439996,0.24229879,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.145900468,1.35785687,0.800114159
ibandronate,-0.724531832,0.805953999,-1.257279651,0.695257959,0.716493583,0.445533805,0.420992308,-0.131999003,-1.298240502,-0.202205549,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.103780611,-1.188260868,1.192596997
ibutilide,1.406493467,-1.046991794,0.91273667,-0.057960018,-0.006376289,-0.091673251,0.868140942,0.385274662,-0.746680336,0.268416979,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147526474,0.40702452,1.280022084
ioversol,-2.282187095,0.011834373,-0.172271491,0.883562454,1.439363456,0.92402161,0.756353783,0.747427298,-0.746680336,0.706608391,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.128103895,0.75918465,-1.138118623
isosorbide dinitrate,-0.43306873,0.276540915,-0.172271491,0.695257959,-0.488289538,0.325989834,-0.137943485,-0.478883821,-0.19512017,-0.553748941,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.130017505,-2.044009984,-1.435735941
isoxsuprine,0.135523222,-0.464637402,0.91273667,-0.057960018,0.234580335,-0.153433736,0.19741799,0.008770277,-0.19512017,-0.010589643,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146664036,0.394698915,1.019606931
kanamycin,-2.329967931,1.165954896,4.167761152,2.01338942,2.162233328,1.569075574,0.085630832,0.419474573,0.356439996,0.230663199,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,1.584014233,0.827855875,1.159115048
lactulose,-2.425529604,1.737721026,-0.172271491,1.260171443,1.439363456,0.843233904,-0.026156327,-0.071538444,-0.19512017,-0.231789658,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,14.71100365,0.505629356,-1.212522953
lanthanum carbonate,-0.53818657,0.911836615,-1.257279651,-0.246264513,-0.488289538,-0.141970616,-0.58509212,-0.925620167,-1.298240502,-0.697213304,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.433972142,-0.239189318,0.470875001
leucovorin,-1.068553853,-0.146989552,-2.342287812,1.260171443,1.198406832,1.046138935,0.420992308,0.381610385,0.356439996,0.484789461,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.142043231,-0.693475886,-0.131800068
levonorgestrel,0.704115173,-0.941109177,-0.172271491,-0.434569007,-0.247332914,-0.343861901,-0.473304961,0.088468285,0.908000162,0.056129332,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147505837,1.849120252,-0.933506717
levorphanol,0.723227508,-0.146989552,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.58509212,-0.121922243,0.908000162,-0.116547792,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14436958,0.537323768,1.142374074
lidocaine,0.016071131,0.170658298,0.91273667,-0.434569007,-0.247332914,-0.382540186,-0.026156327,-0.185131008,-0.746680336,-0.167917689,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.13649001,1.121909583,0.787093401
liothyronine,-0.456959148,-0.835226561,-0.172271491,-0.057960018,0.234580335,0.088773422,-0.026156327,0.308019504,-0.19512017,0.321024705,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147249376,-1.251649691,1.108892126
loperamide,1.272707125,-1.470522261,0.91273667,-0.246264513,-0.247332914,-0.293330595,0.19741799,0.575206314,0.908000162,0.641498593,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.147599079,1.153603995,1.095871368
loratadine,1.444718136,-0.835226561,-0.172271491,-0.434569007,-0.488289538,-0.30385795,-0.361517803,0.239314324,0.908000162,0.364967629,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147363817,-0.54204703,0.150936384
lubiprostone,0.469989076,-0.676402635,-1.257279651,0.130344476,-0.006376289,0.018980953,0.644566625,0.260078556,-0.19512017,0.100319822,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147134934,-0.547329432,-1.472938106
mannitol,-2.138844586,1.600073624,-0.172271491,0.31864897,0.957450207,0.311797399,-0.026156327,-0.512778376,-1.298240502,-0.607718279,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,4.148626858,0.912374306,-1.212522953
mecamylamine,0.64677817,-0.094048243,0.91273667,-0.622873502,-0.247332914,-0.540918402,-0.473304961,-0.399796525,-0.19512017,-0.441477865,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.145288863,0.611277395,1.369307279
meclizine,1.822186743,-1.417580953,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.026156327,0.337028358,0.908000162,0.394799304,0.591290166,-1.389464733,-1.019692467,2.136794673,-0.492152957,-0.147595889,0.132339619,0.863357839
mepenzolate,-1.374351205,-1.523463569,0.91273667,-0.434569007,-0.247332914,-0.271885982,-0.026156327,0.11991999,0.356439996,0.271140203,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.14760345,0.641211006,-1.491539188
meperidine,0.536882246,0.276540915,0.91273667,-0.434569007,-0.488289538,-0.404374701,-0.137943485,-0.175359605,-0.19512017,-0.185866208,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.126790633,0.132339619,0.863357839
mepivacaine,0.183304058,0.170658298,0.91273667,-0.434569007,-0.247332914,-0.382540186,-0.361517803,-0.159481074,-0.19512017,-0.13833358,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.135964705,1.093736773,0.694087989
meprobamate,-0.342285141,0.488306149,-0.172271491,-0.434569007,-0.006376289,0.18125819,0.309205149,-0.341473462,-1.298240502,-0.426500136,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.101275833,1.366660874,2.167293712
methsuximide,-0.151161796,0.488306149,-0.172271491,-0.434569007,-0.488289538,-0.343238058,-0.473304961,-0.379643006,-0.19512017,-0.385528001,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.107654533,2.046329924,-1.993768412
methysergide,0.21197256,-0.146989552,0.91273667,-0.246264513,-0.006376289,-0.18634147,-0.137943485,0.200839424,0.908000162,0.21011524,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143412775,1.338488063,0.805694483
metyrapone,0.149857472,0.11771699,-0.172271491,-0.246264513,-0.488289538,-0.300582773,-0.249730644,-0.300861066,-0.19512017,-0.266820214,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.139604316,-0.446963795,0.251382229
metyrosine,-1.756597896,0.541247457,-0.172271491,-0.057960018,0.234580335,0.016797502,-0.249730644,-0.425446459,-0.746680336,-0.44172543,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.101088225,-0.941748777,1.192596997
midazolam,1.009912526,-0.835226561,-0.172271491,-0.434569007,-0.488289538,-0.399383955,-0.473304961,-0.034590326,0.908000162,0.147728666,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147430043,-0.147627685,0.567600629
midodrine,-1.082888104,0.594188765,0.91273667,0.130344476,0.234580335,0.096805404,0.085630832,-0.21933092,-0.746680336,-0.263354294,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.064129286,1.120148783,0.859637622
mifepristone,1.697956568,-1.152874411,-0.172271491,-0.246264513,-0.247332914,-0.318596248,-0.249730644,0.514745756,1.459560327,0.558068929,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147552176,0.961676724,0.255102446
miglitol,-1.947721241,1.795956465,0.91273667,0.31864897,0.716493583,0.17930868,-0.249730644,-0.397659031,-0.746680336,-0.486906183,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,11.29652306,0.966959126,0.759191778
miglustat,-1.374351205,1.642426671,0.91273667,0.130344476,0.475536959,0.021554307,-0.137943485,-0.30055571,-0.746680336,-0.393078757,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,6.062236864,0.966959126,0.924741411
minoxidil,-0.256279636,1.017719232,-0.172271491,0.130344476,-0.006376289,0.106942858,-0.473304961,-0.362237694,-0.19512017,-0.335148367,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.225726347,1.798057033,-0.34013219
mitotane,2.056312841,-2.423465812,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.249730644,-0.119174036,-0.19512017,-0.093152827,0.591290166,-1.389464733,-1.019692467,2.136794673,-0.492152957,-0.147615036,-1.304473711,-0.654490482
mivacurium,0.966909773,-2.423465812,1.99774483,1.448475937,-0.488289538,0.495207327,2.768522638,2.529792338,2.011120493,2.738628226,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147614601,1.968854696,-1.417134859
morphine,-0.375731727,0.805953999,0.91273667,-0.057960018,-0.006376289,-0.221978518,-0.58509212,-0.118563323,1.459560327,-0.091296084,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.043745788,0.502107755,1.041928229
nabilone,2.734800716,-1.576404878,-0.172271491,-0.246264513,-0.247332914,-0.271885982,0.085630832,0.338249783,0.356439996,0.281042833,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147605964,0.338353295,-1.565943518
nalbuphine,0.10685472,0.382423532,0.91273667,0.130344476,0.234580335,-0.064224146,-0.361517803,0.145264567,2.011120493,0.117649426,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.108404969,0.007322773,1.903158343
naloxone,-0.146383713,0.594188765,0.91273667,0.130344476,-0.006376289,-0.088865956,-0.361517803,-8.51E-05,1.459560327,0.015157197,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.041803836,0.468652543,0.803834375
nitazoxanide,0.173747891,-0.888167869,-0.172271491,0.130344476,-0.247332914,0.25510564,-0.026156327,-0.192154204,-0.19512017,-0.168412821,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147473568,0.156990828,-1.435735941
nitroglycerin,-0.251501552,-0.041106935,-0.172271491,0.883562454,-0.488289538,0.590421409,0.309205149,-0.554306841,-1.298240502,-0.617744692,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.143787993,-2.290522074,-1.696151094
nitroprusside,-0.848762006,1.547132316,-2.342287812,0.31864897,-0.488289538,0.52234451,-0.473304961,-0.528656907,-1.298240502,-0.594844859,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.885537925,-1.2683262
norepinephrine,-1.517693714,0.964777924,0.91273667,-0.057960018,0.475536959,0.041439312,-0.361517803,-0.515221227,-0.746680336,-0.532705851,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.086895817,0.368286906,0.991705307
nystatin,-2.329967931,-0.570520019,-0.172271491,2.389998409,2.403189953,1.857603097,-0.249730644,2.018320445,0.356439996,1.9316876,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.146001777,-0.668824677,1.040068121
orciprenaline,-1.001660682,0.75301269,0.91273667,-0.057960018,0.475536959,-0.067655284,-0.137943485,-0.327121713,-0.746680336,-0.360152509,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.017789907,0.252074063,1.149814507
orphenadrine,0.823567264,-0.570520019,0.91273667,-0.434569007,-0.488289538,-0.537487263,0.085630832,-0.061156328,-0.19512017,-0.031261385,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147052386,0.257356465,0.995425524
oxybutynin,1.234482456,-0.888167869,0.91273667,-0.246264513,-0.247332914,-0.246620328,0.532779466,0.226489357,-0.19512017,0.219894088,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147427604,0.725729437,0.976824441
oxycodone,-0.351841309,0.594188765,0.91273667,0.130344476,-0.247332914,-0.174644408,-0.473304961,-0.031536762,1.459560327,-0.042773193,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.04274188,1.083171969,0.87265838
oxymorphone,-0.246723469,0.964777924,0.91273667,0.130344476,-0.006376289,-0.088865956,-0.58509212,-0.093524102,1.459560327,-0.098227925,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.332663377,0.468652543,0.87265838
paliperidone,0.250197229,-0.146989552,0.91273667,0.130344476,-0.247332914,0.006036205,-0.137943485,0.370006844,1.459560327,0.353332038,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.142043231,1.114866381,0.974964333
pancuronium,-0.351841309,-2.846996278,1.99774483,-0.434569007,-0.488289538,-0.224551872,0.085630832,1.08728892,2.011120493,1.209662034,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147615155,-2.484210146,-1.900763
paromomycin,-2.234406258,1.075954671,5.252769312,2.766607398,2.644146577,2.073686818,0.420992308,0.811246776,0.908000162,0.578616888,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,1.347627115,0.848985483,1.194457105
penbutolol,0.986022108,-0.623461327,0.91273667,-0.246264513,-0.006376289,-0.311188109,0.19741799,0.022816669,-0.19512017,-0.011084775,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147217482,1.176494404,1.160975157
pentagastrin,-0.055600124,-1.364639644,-1.257279651,0.695257959,1.439363456,1.32187767,1.874225369,1.348979316,0.356439996,1.393108269,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147566247,-0.600153451,0.089552813
pentazocine,1.272707125,-0.252872169,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.361517803,0.000831012,0.356439996,0.028525749,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.145326385,0.031973982,1.652043731
pentetic acid,-1.469912878,0.488306149,-3.427295972,1.636780431,0.716493583,0.895402799,1.203502418,0.078696882,-1.298240502,-0.012941518,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.069194724,-0.961117584,0.986124982
perflutren,0.565550748,-0.094048243,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.361517803,-0.816302593,-1.298240502,-0.865929376,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.144876124,-1.304473711,-0.654490482
phendimetrazine,0.111632803,0.541247457,0.91273667,-0.434569007,-0.488289538,-0.537487263,-0.473304961,-0.35582521,-0.19512017,-0.368074614,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.102026269,-0.022610838,0.699668314
